"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Palestinian Territory, Occupied","Male","2005","UNESCO_UIS Database_Sep2007","Percent","37","3"
"Palestinian Territory, Occupied","Male","2004","UNESCO_UIS Database_Sep2007","Percent","37",""
"Palestinian Territory, Occupied","Male","2003","UNESCO_UIS Database_Sep2007","Percent","33",""
"Palestinian Territory, Occupied","Male","2002","UNESCO_UIS Database_Sep2007","Percent","30",""
"Palestinian Territory, Occupied","Male","2001","UNESCO_UIS Database_Sep2007","Percent","29",""
"Palestinian Territory, Occupied","Male","2000","UNESCO_UIS Database_Sep2007","Percent","27",""
"Palestinian Territory, Occupied","Male","1999","UNESCO_UIS Database_Sep2007","Percent","26",""
"Panama","Female","2005","UNESCO_UIS Database_Sep2007","Percent","55",""
"Panama","Female","2004","UNESCO_UIS Database_Sep2007","Percent","57",""
"Panama","Female","2003","UNESCO_UIS Database_Sep2007","Percent","57",""
"Panama","Female","2002","UNESCO_UIS Database_Sep2007","Percent","54",""
"Panama","Female","2001","UNESCO_UIS Database_Sep2007","Percent","55",""
"Panama","Female","2000","UNESCO_UIS Database_Sep2007","Percent","56",""
"Panama","Female","1999","UNESCO_UIS Database_Sep2007","Percent","50",""
"Panama","Male","2005","UNESCO_UIS Database_Sep2007","Percent","34",""
"Panama","Male","2004","UNESCO_UIS Database_Sep2007","Percent","34",""
"Panama","Male","2003","UNESCO_UIS Database_Sep2007","Percent","36",""
"Panama","Male","2002","UNESCO_UIS Database_Sep2007","Percent","32",""
"Panama","Male","2001","UNESCO_UIS Database_Sep2007","Percent","32",""
"Panama","Male","2000","UNESCO_UIS Database_Sep2007","Percent","33",""
"Panama","Male","1999","UNESCO_UIS Database_Sep2007","Percent","31",""
"Papua New Guinea","Female","1999","UNESCO_UIS Database_Sep2007","Percent","1","3"
"Papua New Guinea","Male","1999","UNESCO_UIS Database_Sep2007","Percent","3","3"
"Paraguay","Female","2004","UNESCO_UIS Database_Sep2007","Percent","28","3"
"Paraguay","Female","2003","UNESCO_UIS Database_Sep2007","Percent","28","3"
"Paraguay","Female","2002","UNESCO_UIS Database_Sep2007","Percent","30","3"
"Paraguay","Female","2001","UNESCO_UIS Database_Sep2007","Percent","21",""
"Paraguay","Female","2000","UNESCO_UIS Database_Sep2007","Percent","18",""
"Paraguay","Female","1999","UNESCO_UIS Database_Sep2007","Percent","15",""
"Paraguay","Male","2004","UNESCO_UIS Database_Sep2007","Percent","21","3"
"Paraguay","Male","2003","UNESCO_UIS Database_Sep2007","Percent","21","3"
"Paraguay","Male","2002","UNESCO_UIS Database_Sep2007","Percent","22","3"
"Paraguay","Male","2001","UNESCO_UIS Database_Sep2007","Percent","15",""
"Paraguay","Male","2000","UNESCO_UIS Database_Sep2007","Percent","13",""
"Paraguay","Male","1999","UNESCO_UIS Database_Sep2007","Percent","11",""
"Peru","Female","2005","UNESCO_UIS Database_Sep2007","Percent","34","3"
"Peru","Female","2004","UNESCO_UIS Database_Sep2007","Percent","34","3"
"Peru","Female","2003","UNESCO_UIS Database_Sep2007","Percent","33","3"
"Peru","Female","2002","UNESCO_UIS Database_Sep2007","Percent","33","3"
"Peru","Female","2001","UNESCO_UIS Database_Sep2007","Percent","31","3"
"Peru","Male","2005","UNESCO_UIS Database_Sep2007","Percent","33","3"
"Peru","Male","2004","UNESCO_UIS Database_Sep2007","Percent","33","3"
"Peru","Male","2003","UNESCO_UIS Database_Sep2007","Percent","30","3"
"Peru","Male","2002","UNESCO_UIS Database_Sep2007","Percent","30","3"
"Peru","Male","2001","UNESCO_UIS Database_Sep2007","Percent","32","3"
"Philippines","Female","2005","UNESCO_UIS Database_Sep2007","Percent","31",""
"Philippines","Female","2004","UNESCO_UIS Database_Sep2007","Percent","32",""
"Philippines","Female","2003","UNESCO_UIS Database_Sep2007","Percent","33",""
"Philippines","Female","2002","UNESCO_UIS Database_Sep2007","Percent","34",""
"Philippines","Female","1999","UNESCO_UIS Database_Sep2007","Percent","32",""
"Philippines","Male","2005","UNESCO_UIS Database_Sep2007","Percent","25",""
"Philippines","Male","2004","UNESCO_UIS Database_Sep2007","Percent","25",""
"Philippines","Male","2003","UNESCO_UIS Database_Sep2007","Percent","26",""
"Philippines","Male","2002","UNESCO_UIS Database_Sep2007","Percent","27",""
"Philippines","Male","1999","UNESCO_UIS Database_Sep2007","Percent","25",""
"Poland","Female","2005","UNESCO_UIS Database_Sep2007","Percent","74",""
"Poland","Female","2004","UNESCO_UIS Database_Sep2007","Percent","72",""
"Poland","Female","2003","UNESCO_UIS Database_Sep2007","Percent","70",""
"Poland","Female","2002","UNESCO_UIS Database_Sep2007","Percent","68",""
"Poland","Female","2001","UNESCO_UIS Database_Sep2007","Percent","64",""
"Poland","Female","2000","UNESCO_UIS Database_Sep2007","Percent","58",""
"Poland","Female","1999","UNESCO_UIS Database_Sep2007","Percent","52",""
"Poland","Male","2005","UNESCO_UIS Database_Sep2007","Percent","53",""
"Poland","Male","2004","UNESCO_UIS Database_Sep2007","Percent","51",""
"Poland","Male","2003","UNESCO_UIS Database_Sep2007","Percent","49",""
"Poland","Male","2002","UNESCO_UIS Database_Sep2007","Percent","48",""
"Poland","Male","2001","UNESCO_UIS Database_Sep2007","Percent","45",""
"Poland","Male","2000","UNESCO_UIS Database_Sep2007","Percent","41",""
"Poland","Male","1999","UNESCO_UIS Database_Sep2007","Percent","37",""
"Portugal","Female","2005","UNESCO_UIS Database_Sep2007","Percent","64",""
"Portugal","Female","2004","UNESCO_UIS Database_Sep2007","Percent","65",""
"Portugal","Female","2003","UNESCO_UIS Database_Sep2007","Percent","64",""
"Portugal","Female","2002","UNESCO_UIS Database_Sep2007","Percent","62",""
"Portugal","Female","2001","UNESCO_UIS Database_Sep2007","Percent","59",""
"Portugal","Female","2000","UNESCO_UIS Database_Sep2007","Percent","55",""
"Portugal","Female","1999","UNESCO_UIS Database_Sep2007","Percent","51",""
"Portugal","Male","2005","UNESCO_UIS Database_Sep2007","Percent","49",""
"Portugal","Male","2004","UNESCO_UIS Database_Sep2007","Percent","49",""
"Portugal","Male","2003","UNESCO_UIS Database_Sep2007","Percent","47",""
"Portugal","Male","2002","UNESCO_UIS Database_Sep2007","Percent","45",""
"Portugal","Male","2001","UNESCO_UIS Database_Sep2007","Percent","43",""
"Portugal","Male","2000","UNESCO_UIS Database_Sep2007","Percent","41",""
"Portugal","Male","1999","UNESCO_UIS Database_Sep2007","Percent","39",""
"Qatar","Female","2005","UNESCO_UIS Database_Sep2007","Percent","33",""
"Qatar","Female","2004","UNESCO_UIS Database_Sep2007","Percent","34",""
"Qatar","Female","2003","UNESCO_UIS Database_Sep2007","Percent","30",""
"Qatar","Female","2002","UNESCO_UIS Database_Sep2007","Percent","30",""
"Qatar","Female","2001","UNESCO_UIS Database_Sep2007","Percent","32",""
"Qatar","Female","1999","UNESCO_UIS Database_Sep2007","Percent","41","3"
"Qatar","Male","2005","UNESCO_UIS Database_Sep2007","Percent","10",""
"Qatar","Male","2004","UNESCO_UIS Database_Sep2007","Percent","9",""
"Qatar","Male","2003","UNESCO_UIS Database_Sep2007","Percent","9",""
"Qatar","Male","2002","UNESCO_UIS Database_Sep2007","Percent","10",""
"Qatar","Male","2001","UNESCO_UIS Database_Sep2007","Percent","11",""
"Qatar","Male","1999","UNESCO_UIS Database_Sep2007","Percent","13","3"
"Republic of Moldova","Female","2005","UNESCO_UIS Database_Sep2007","Percent","41","4"
"Republic of Moldova","Female","2004","UNESCO_UIS Database_Sep2007","Percent","43","4"
"Republic of Moldova","Female","2003","UNESCO_UIS Database_Sep2007","Percent","39","4"
"Republic of Moldova","Female","2002","UNESCO_UIS Database_Sep2007","Percent","38","4"
"Republic of Moldova","Female","2001","UNESCO_UIS Database_Sep2007","Percent","36","4"
"Republic of Moldova","Female","2000","UNESCO_UIS Database_Sep2007","Percent","37","4"
"Republic of Moldova","Female","1999","UNESCO_UIS Database_Sep2007","Percent","38","4"
"Republic of Moldova","Male","2005","UNESCO_UIS Database_Sep2007","Percent","27","4"
"Republic of Moldova","Male","2004","UNESCO_UIS Database_Sep2007","Percent","31","4"
"Republic of Moldova","Male","2003","UNESCO_UIS Database_Sep2007","Percent","29","4"
"Republic of Moldova","Male","2002","UNESCO_UIS Database_Sep2007","Percent","28","4"
"Republic of Moldova","Male","2001","UNESCO_UIS Database_Sep2007","Percent","28","4"
"Republic of Moldova","Male","2000","UNESCO_UIS Database_Sep2007","Percent","28","4"
"Republic of Moldova","Male","1999","UNESCO_UIS Database_Sep2007","Percent","29","4"
"Romania","Female","2005","UNESCO_UIS Database_Sep2007","Percent","50",""
"Romania","Female","2004","UNESCO_UIS Database_Sep2007","Percent","45",""
"Romania","Female","2003","UNESCO_UIS Database_Sep2007","Percent","40",""
"Romania","Female","2002","UNESCO_UIS Database_Sep2007","Percent","35",""
"Romania","Female","2001","UNESCO_UIS Database_Sep2007","Percent","31",""
"Romania","Female","2000","UNESCO_UIS Database_Sep2007","Percent","25",""
"Romania","Female","1999","UNESCO_UIS Database_Sep2007","Percent","23",""
"Romania","Male","2005","UNESCO_UIS Database_Sep2007","Percent","40",""
"Romania","Male","2004","UNESCO_UIS Database_Sep2007","Percent","36",""
"Romania","Male","2003","UNESCO_UIS Database_Sep2007","Percent","32",""
"Romania","Male","2002","UNESCO_UIS Database_Sep2007","Percent","28",""
"Romania","Male","2001","UNESCO_UIS Database_Sep2007","Percent","26",""
"Romania","Male","2000","UNESCO_UIS Database_Sep2007","Percent","23",""
"Romania","Male","1999","UNESCO_UIS Database_Sep2007","Percent","21",""
"Russian Federation","Female","2005","UNESCO_UIS Database_Sep2007","Percent","82","3"
"Russian Federation","Female","2004","UNESCO_UIS Database_Sep2007","Percent","79","3"
"Russian Federation","Female","2003","UNESCO_UIS Database_Sep2007","Percent","75","3"
"Russian Federation","Male","2005","UNESCO_UIS Database_Sep2007","Percent","60","3"
"Russian Federation","Male","2004","UNESCO_UIS Database_Sep2007","Percent","58","3"
"Russian Federation","Male","2003","UNESCO_UIS Database_Sep2007","Percent","56","3"
"Rwanda","Female","2005","UNESCO_UIS Database_Sep2007","Percent","2","3"
"Rwanda","Female","2004","UNESCO_UIS Database_Sep2007","Percent","2",""
"Rwanda","Female","2003","UNESCO_UIS Database_Sep2007","Percent","2",""
"Rwanda","Female","2002","UNESCO_UIS Database_Sep2007","Percent","1",""
"Rwanda","Female","2001","UNESCO_UIS Database_Sep2007","Percent","1",""
"Rwanda","Female","2000","UNESCO_UIS Database_Sep2007","Percent","1","3"
"Rwanda","Male","2005","UNESCO_UIS Database_Sep2007","Percent","3","3"
"Rwanda","Male","2004","UNESCO_UIS Database_Sep2007","Percent","3",""
"Rwanda","Male","2003","UNESCO_UIS Database_Sep2007","Percent","3",""
"Rwanda","Male","2002","UNESCO_UIS Database_Sep2007","Percent","3",""
"Rwanda","Male","2001","UNESCO_UIS Database_Sep2007","Percent","2",""
"Rwanda","Male","2000","UNESCO_UIS Database_Sep2007","Percent","2","3"
"Saint Kitts and Nevis","Female","2005","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Saint Kitts and Nevis","Female","2004","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Saint Kitts and Nevis","Female","2003","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Saint Kitts and Nevis","Female","2002","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Saint Kitts and Nevis","Female","2001","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Saint Kitts and Nevis","Female","2000","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Saint Kitts and Nevis","Female","1999","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Saint Kitts and Nevis","Male","2005","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Saint Kitts and Nevis","Male","2004","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Saint Kitts and Nevis","Male","2003","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Saint Kitts and Nevis","Male","2002","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Saint Kitts and Nevis","Male","2001","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Saint Kitts and Nevis","Male","2000","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Saint Kitts and Nevis","Male","1999","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Saint Lucia","Female","2005","UNESCO_UIS Database_Sep2007","Percent","20",""
"Saint Lucia","Female","2004","UNESCO_UIS Database_Sep2007","Percent","22",""
"Saint Lucia","Female","2003","UNESCO_UIS Database_Sep2007","Percent","18","3"
"Saint Lucia","Male","2005","UNESCO_UIS Database_Sep2007","Percent","7",""
"Saint Lucia","Male","2004","UNESCO_UIS Database_Sep2007","Percent","6",""
"Saint Lucia","Male","2003","UNESCO_UIS Database_Sep2007","Percent","9","3"
"Samoa","Female","2001","UNESCO_UIS Database_Sep2007","Percent","7","3"
"Samoa","Female","2000","UNESCO_UIS Database_Sep2007","Percent","7",""
"Samoa","Female","1999","UNESCO_UIS Database_Sep2007","Percent","12",""
"Samoa","Male","2001","UNESCO_UIS Database_Sep2007","Percent","8","3"
"Samoa","Male","2000","UNESCO_UIS Database_Sep2007","Percent","8",""
"Samoa","Male","1999","UNESCO_UIS Database_Sep2007","Percent","11",""
"Sao Tome and Principe","Female","2005","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Sao Tome and Principe","Female","2004","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Sao Tome and Principe","Female","2003","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Sao Tome and Principe","Female","2002","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Sao Tome and Principe","Female","2001","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Sao Tome and Principe","Female","2000","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Sao Tome and Principe","Female","1999","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Sao Tome and Principe","Male","2005","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Sao Tome and Principe","Male","2004","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Sao Tome and Principe","Male","2003","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Sao Tome and Principe","Male","2002","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Sao Tome and Principe","Male","2001","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Sao Tome and Principe","Male","2000","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Sao Tome and Principe","Male","1999","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Saudi Arabia","Female","2005","UNESCO_UIS Database_Sep2007","Percent","34",""
"Saudi Arabia","Female","2004","UNESCO_UIS Database_Sep2007","Percent","33",""
"Saudi Arabia","Female","2003","UNESCO_UIS Database_Sep2007","Percent","31",""
"Saudi Arabia","Female","2002","UNESCO_UIS Database_Sep2007","Percent","27","3"
"Saudi Arabia","Female","2001","UNESCO_UIS Database_Sep2007","Percent","25","3"
"Saudi Arabia","Female","2000","UNESCO_UIS Database_Sep2007","Percent","25",""
"Saudi Arabia","Female","1999","UNESCO_UIS Database_Sep2007","Percent","24",""
"Saudi Arabia","Male","2005","UNESCO_UIS Database_Sep2007","Percent","23",""
"Saudi Arabia","Male","2004","UNESCO_UIS Database_Sep2007","Percent","22",""
"Saudi Arabia","Male","2003","UNESCO_UIS Database_Sep2007","Percent","21",""
"Saudi Arabia","Male","2002","UNESCO_UIS Database_Sep2007","Percent","18","3"
"Saudi Arabia","Male","2001","UNESCO_UIS Database_Sep2007","Percent","20","3"
"Saudi Arabia","Male","2000","UNESCO_UIS Database_Sep2007","Percent","19",""
"Saudi Arabia","Male","1999","UNESCO_UIS Database_Sep2007","Percent","17",""
"Serbia and Montenegro","Female","2001","UNESCO_UIS Database_Sep2007","Percent","40","4"
"Serbia and Montenegro","Female","2000","UNESCO_UIS Database_Sep2007","Percent","43","4"
"Serbia and Montenegro","Female","1999","UNESCO_UIS Database_Sep2007","Percent","37","4"
"Serbia and Montenegro","Male","2001","UNESCO_UIS Database_Sep2007","Percent","33","4"
"Serbia and Montenegro","Male","2000","UNESCO_UIS Database_Sep2007","Percent","37","4"
"Serbia and Montenegro","Male","1999","UNESCO_UIS Database_Sep2007","Percent","31","4"
"Seychelles","Female","2005","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Seychelles","Female","2004","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Seychelles","Female","2003","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Seychelles","Female","2002","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Seychelles","Female","2001","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Seychelles","Female","2000","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Seychelles","Female","1999","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Seychelles","Male","2005","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Seychelles","Male","2004","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Seychelles","Male","2003","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Seychelles","Male","2002","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Seychelles","Male","2001","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Seychelles","Male","2000","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Seychelles","Male","1999","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Sierra Leone","Female","2002","UNESCO_UIS Database_Sep2007","Percent","1","3"
"Sierra Leone","Female","2001","UNESCO_UIS Database_Sep2007","Percent","1",""
"Sierra Leone","Male","2002","UNESCO_UIS Database_Sep2007","Percent","3","3"
"Sierra Leone","Male","2001","UNESCO_UIS Database_Sep2007","Percent","3",""
"Slovakia","Female","2005","UNESCO_UIS Database_Sep2007","Percent","46",""
"Slovakia","Female","2004","UNESCO_UIS Database_Sep2007","Percent","40",""
"Slovakia","Female","2003","UNESCO_UIS Database_Sep2007","Percent","37",""
"Slovakia","Female","2002","UNESCO_UIS Database_Sep2007","Percent","34",""
"Slovakia","Female","2001","UNESCO_UIS Database_Sep2007","Percent","32",""
"Slovakia","Female","2000","UNESCO_UIS Database_Sep2007","Percent","29",""
"Slovakia","Female","1999","UNESCO_UIS Database_Sep2007","Percent","28",""
"Slovakia","Male","2005","UNESCO_UIS Database_Sep2007","Percent","36",""
"Slovakia","Male","2004","UNESCO_UIS Database_Sep2007","Percent","33",""
"Slovakia","Male","2003","UNESCO_UIS Database_Sep2007","Percent","31",""
"Slovakia","Male","2002","UNESCO_UIS Database_Sep2007","Percent","30",""
"Slovakia","Male","2001","UNESCO_UIS Database_Sep2007","Percent","29",""
"Slovakia","Male","2000","UNESCO_UIS Database_Sep2007","Percent","28",""
"Slovakia","Male","1999","UNESCO_UIS Database_Sep2007","Percent","25",""
"Slovenia","Female","2005","UNESCO_UIS Database_Sep2007","Percent","96",""
"Slovenia","Female","2004","UNESCO_UIS Database_Sep2007","Percent","86",""
"Slovenia","Female","2003","UNESCO_UIS Database_Sep2007","Percent","81",""
"Slovenia","Female","2002","UNESCO_UIS Database_Sep2007","Percent","80",""
"Slovenia","Female","2001","UNESCO_UIS Database_Sep2007","Percent","71",""
"Slovenia","Female","2000","UNESCO_UIS Database_Sep2007","Percent","65",""
"Slovenia","Female","1999","UNESCO_UIS Database_Sep2007","Percent","61",""
"Slovenia","Male","2005","UNESCO_UIS Database_Sep2007","Percent","67",""
"Slovenia","Male","2004","UNESCO_UIS Database_Sep2007","Percent","62",""
"Slovenia","Male","2003","UNESCO_UIS Database_Sep2007","Percent","60",""
"Slovenia","Male","2002","UNESCO_UIS Database_Sep2007","Percent","56",""
"Slovenia","Male","2001","UNESCO_UIS Database_Sep2007","Percent","52",""
"Slovenia","Male","2000","UNESCO_UIS Database_Sep2007","Percent","48",""
"Slovenia","Male","1999","UNESCO_UIS Database_Sep2007","Percent","45",""
"Solomon Islands","Female","2005","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Solomon Islands","Female","2004","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Solomon Islands","Female","2003","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Solomon Islands","Female","2002","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Solomon Islands","Female","2001","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Solomon Islands","Female","2000","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Solomon Islands","Female","1999","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Solomon Islands","Male","2005","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Solomon Islands","Male","2004","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Solomon Islands","Male","2003","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Solomon Islands","Male","2002","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Solomon Islands","Male","2001","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Solomon Islands","Male","2000","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Solomon Islands","Male","1999","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Somalia","Female","2005","UNESCO_UIS Database_Sep2007","Percent","-","1"
"Somalia","Female","2004","UNESCO_UIS Database_Sep2007","Percent","-","1"
"Somalia","Female","2003","UNESCO_UIS Database_Sep2007","Percent","-","1"
"Somalia","Female","2002","UNESCO_UIS Database_Sep2007","Percent","-","1"
"Somalia","Female","2001","UNESCO_UIS Database_Sep2007","Percent","-","1"
"Somalia","Female","2000","UNESCO_UIS Database_Sep2007","Percent","-","1"
"Somalia","Female","1999","UNESCO_UIS Database_Sep2007","Percent","-","1"
"Somalia","Male","2005","UNESCO_UIS Database_Sep2007","Percent","-","1"
"Somalia","Male","2004","UNESCO_UIS Database_Sep2007","Percent","-","1"
"Somalia","Male","2003","UNESCO_UIS Database_Sep2007","Percent","-","1"
"Somalia","Male","2002","UNESCO_UIS Database_Sep2007","Percent","-","1"
"Somalia","Male","2001","UNESCO_UIS Database_Sep2007","Percent","-","1"
"Somalia","Male","2000","UNESCO_UIS Database_Sep2007","Percent","-","1"
"Somalia","Male","1999","UNESCO_UIS Database_Sep2007","Percent","-","1"
"South Africa","Female","2005","UNESCO_UIS Database_Sep2007","Percent","17",""
"South Africa","Female","2004","UNESCO_UIS Database_Sep2007","Percent","17",""
"South Africa","Female","2003","UNESCO_UIS Database_Sep2007","Percent","17",""
"South Africa","Female","2002","UNESCO_UIS Database_Sep2007","Percent","16",""
"South Africa","Female","2001","UNESCO_UIS Database_Sep2007","Percent","16",""
"South Africa","Female","2000","UNESCO_UIS Database_Sep2007","Percent","16",""
"South Africa","Female","1999","UNESCO_UIS Database_Sep2007","Percent","15",""
"South Africa","Male","2005","UNESCO_UIS Database_Sep2007","Percent","14",""
"South Africa","Male","2004","UNESCO_UIS Database_Sep2007","Percent","14",""
"South Africa","Male","2003","UNESCO_UIS Database_Sep2007","Percent","14",""
"South Africa","Male","2002","UNESCO_UIS Database_Sep2007","Percent","13",""
"South Africa","Male","2001","UNESCO_UIS Database_Sep2007","Percent","13",""
"South Africa","Male","2000","UNESCO_UIS Database_Sep2007","Percent","13",""
"South Africa","Male","1999","UNESCO_UIS Database_Sep2007","Percent","13",""
"Spain","Female","2005","UNESCO_UIS Database_Sep2007","Percent","74",""
"Spain","Female","2004","UNESCO_UIS Database_Sep2007","Percent","72",""
"Spain","Female","2003","UNESCO_UIS Database_Sep2007","Percent","69",""
"Spain","Female","2002","UNESCO_UIS Database_Sep2007","Percent","67",""
"Spain","Female","2001","UNESCO_UIS Database_Sep2007","Percent","64",""
"Spain","Female","2000","UNESCO_UIS Database_Sep2007","Percent","63",""
"Spain","Female","1999","UNESCO_UIS Database_Sep2007","Percent","60",""
"Spain","Male","2005","UNESCO_UIS Database_Sep2007","Percent","60",""
"Spain","Male","2004","UNESCO_UIS Database_Sep2007","Percent","59",""
"Spain","Male","2003","UNESCO_UIS Database_Sep2007","Percent","58",""
"Spain","Male","2002","UNESCO_UIS Database_Sep2007","Percent","56",""
"Spain","Male","2001","UNESCO_UIS Database_Sep2007","Percent","55",""
"Spain","Male","2000","UNESCO_UIS Database_Sep2007","Percent","53",""
"Spain","Male","1999","UNESCO_UIS Database_Sep2007","Percent","50",""
"St Vincent and the Grenadines","Female","2005","UNESCO_UIS Database_Sep2007","Percent","…","5"
"St Vincent and the Grenadines","Female","2004","UNESCO_UIS Database_Sep2007","Percent","…","5"
"St Vincent and the Grenadines","Female","2003","UNESCO_UIS Database_Sep2007","Percent","…","5"
"St Vincent and the Grenadines","Female","2002","UNESCO_UIS Database_Sep2007","Percent","…","5"
"St Vincent and the Grenadines","Female","2001","UNESCO_UIS Database_Sep2007","Percent","…","5"
"St Vincent and the Grenadines","Female","2000","UNESCO_UIS Database_Sep2007","Percent","…","5"
"St Vincent and the Grenadines","Female","1999","UNESCO_UIS Database_Sep2007","Percent","…","5"
"St Vincent and the Grenadines","Male","2005","UNESCO_UIS Database_Sep2007","Percent","…","5"
"St Vincent and the Grenadines","Male","2004","UNESCO_UIS Database_Sep2007","Percent","…","5"
"St Vincent and the Grenadines","Male","2003","UNESCO_UIS Database_Sep2007","Percent","…","5"
"St Vincent and the Grenadines","Male","2002","UNESCO_UIS Database_Sep2007","Percent","…","5"
"St Vincent and the Grenadines","Male","2001","UNESCO_UIS Database_Sep2007","Percent","…","5"
"St Vincent and the Grenadines","Male","2000","UNESCO_UIS Database_Sep2007","Percent","…","5"
"St Vincent and the Grenadines","Male","1999","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Sudan","Female","2000","UNESCO_UIS Database_Sep2007","Percent","6","3"
"Sudan","Female","1999","UNESCO_UIS Database_Sep2007","Percent","6",""
"Sudan","Male","2000","UNESCO_UIS Database_Sep2007","Percent","6","3"
"Sudan","Male","1999","UNESCO_UIS Database_Sep2007","Percent","6",""
"Suriname","Female","2002","UNESCO_UIS Database_Sep2007","Percent","15",""
"Suriname","Male","2002","UNESCO_UIS Database_Sep2007","Percent","9",""
"Swaziland","Female","2005","UNESCO_UIS Database_Sep2007","Percent","5",""
"Swaziland","Female","2004","UNESCO_UIS Database_Sep2007","Percent","5",""
"Swaziland","Female","2003","UNESCO_UIS Database_Sep2007","Percent","5","3"
"Swaziland","Female","2002","UNESCO_UIS Database_Sep2007","Percent","5",""
"Swaziland","Female","2000","UNESCO_UIS Database_Sep2007","Percent","4",""
"Swaziland","Female","1999","UNESCO_UIS Database_Sep2007","Percent","4",""
"Swaziland","Male","2005","UNESCO_UIS Database_Sep2007","Percent","4",""
"Swaziland","Male","2004","UNESCO_UIS Database_Sep2007","Percent","5",""
"Swaziland","Male","2003","UNESCO_UIS Database_Sep2007","Percent","4","3"
"Swaziland","Male","2002","UNESCO_UIS Database_Sep2007","Percent","4",""
"Swaziland","Male","2000","UNESCO_UIS Database_Sep2007","Percent","5",""
"Swaziland","Male","1999","UNESCO_UIS Database_Sep2007","Percent","5",""
"Sweden","Female","2005","UNESCO_UIS Database_Sep2007","Percent","100",""
"Sweden","Female","2004","UNESCO_UIS Database_Sep2007","Percent","102",""
"Sweden","Female","2003","UNESCO_UIS Database_Sep2007","Percent","100",""
"Sweden","Female","2002","UNESCO_UIS Database_Sep2007","Percent","92",""
"Sweden","Female","2001","UNESCO_UIS Database_Sep2007","Percent","85",""
"Sweden","Female","2000","UNESCO_UIS Database_Sep2007","Percent","80",""
"Sweden","Female","1999","UNESCO_UIS Database_Sep2007","Percent","75",""
"Sweden","Male","2005","UNESCO_UIS Database_Sep2007","Percent","64",""
"Sweden","Male","2004","UNESCO_UIS Database_Sep2007","Percent","66",""
"Sweden","Male","2003","UNESCO_UIS Database_Sep2007","Percent","65",""
"Sweden","Male","2002","UNESCO_UIS Database_Sep2007","Percent","60",""
"Sweden","Male","2001","UNESCO_UIS Database_Sep2007","Percent","56",""
